ITEM ID,ITEM_CODE,TASK NAME,TASK DESCRIPTION,SHOP TYPE,VEHICLE_SIZE,CATEGORY,SECTION,LTS,MRP,SEVERITY,DISSASSEMBLY_STAGE,BODY_REPAIR_STAGE,PAINT_PREP_STAGE,PAINT_SPRAY_STAGE,PRE_ASSEMBLY_STAGE,PAINT_CUTTING_STAGE,FINAL_ASSEMBLY_STAGE,POLISH_STAGE,TOTAL_STAGE_TIME
100026,PT-PNT-BOT,PAINT - BOOT/TAILGATE,,Paintshop,Medium,Paintshop,Painting,,6250,Severe,65,0,325,65,0,130,65,100,750
100027,PT-PNT-BOT,PAINT - BOOT/TAILGATE,,Paintshop,Large,Paintshop,Painting,,7050,Severe,65,0,390,65,0,160,65,100,845
100028,PT-PNT-FLD,PAINT - FRONT LH DOOR,,Paintshop,Small,Paintshop,Painting,,2900,Light,50,0,75,50,0,75,50,50,350
100029,PT-PNT-FLD,PAINT - FRONT LH DOOR,,Paintshop,Medium,Paintshop,Painting,,3550,Light,50,0,100,50,0,100,50,75,425
100030,PT-PNT-FLD,PAINT - FRONT LH DOOR,,Paintshop,Large,Paintshop,Painting,,3950,Light,50,0,150,50,0,100,50,75,475
100031,PT-PNT-FLD,PAINT - FRONT LH DOOR,,Paintshop,Small,Paintshop,Painting,,3350,Medium,50,0,125,50,0,75,50,50,400
100032,PT-PNT-FLD,PAINT - FRONT LH DOOR,,Paintshop,Medium,Paintshop,Painting,,4150,Medium,50,0,175,50,0,100,50,75,500
100033,PT-PNT-FLD,PAINT - FRONT LH DOOR,,Paintshop,Large,Paintshop,Painting,,4800,Medium,50,0,225,50,0,125,50,75,575
100034,PT-PNT-FLD,PAINT - FRONT LH DOOR,,Paintshop,Small,Paintshop,Painting,,3950,Severe,50,0,200,50,0,75,50,50,475
100035,PT-PNT-FLD,PAINT - FRONT LH DOOR,,Paintshop,Medium,Paintshop,Painting,,4800,Severe,50,0,250,50,0,100,50,75,575
100036,PT-PNT-FLD,PAINT - FRONT LH DOOR,,Paintshop,Large,Paintshop,Painting,,5400,Severe,50,0,300,50,0,125,50,75,650
100037,PT-PNT-FRD,PAINT - FRONT RH DOOR,,Paintshop,Small,Paintshop,Painting,,2900,Light,50,0,75,50,0,75,50,50,350
100038,PT-PNT-FRD,PAINT - FRONT RH DOOR,,Paintshop,Medium,Paintshop,Painting,,3550,Light,50,0,100,50,0,100,50,75,425
100039,PT-PNT-FRD,PAINT - FRONT RH DOOR,,Paintshop,Large,Paintshop,Painting,,3950,Light,50,0,150,50,0,100,50,75,475
100040,PT-PNT-FRD,PAINT - FRONT RH DOOR,,Paintshop,Small,Paintshop,Painting,,3350,Medium,50,0,125,50,0,75,50,50,400
100041,PT-PNT-FRD,PAINT - FRONT RH DOOR,,Paintshop,Medium,Paintshop,Painting,,4150,Medium,50,0,175,50,0,100,50,75,500
100042,PT-PNT-FRD,PAINT - FRONT RH DOOR,,Paintshop,Large,Paintshop,Painting,,4800,Medium,50,0,225,50,0,125,50,75,575
100043,PT-PNT-FRD,PAINT - FRONT RH DOOR,,Paintshop,Small,Paintshop,Painting,,3950,Severe,50,0,200,50,0,75,50,50,475
100044,PT-PNT-FRD,PAINT - FRONT RH DOOR,,Paintshop,Medium,Paintshop,Painting,,4800,Severe,50,0,250,50,0,100,50,75,575
100045,PT-PNT-FRD,PAINT - FRONT RH DOOR,,Paintshop,Large,Paintshop,Painting,,5400,Severe,50,0,300,50,0,125,50,75,650
100046,PT-PNT-RLD,PAINT - REAR LH DOOR,,Paintshop,Small,Paintshop,Painting,,2900,Light,50,0,75,50,0,75,50,50,350
100047,PT-PNT-RLD,PAINT - REAR LH DOOR,,Paintshop,Medium,Paintshop,Painting,,3550,Light,50,0,100,50,0,100,50,75,425
100048,PT-PNT-RLD,PAINT - REAR LH DOOR,,Paintshop,Large,Paintshop,Painting,,3950,Light,50,0,150,50,0,100,50,75,475
100049,PT-PNT-RLD,PAINT - REAR LH DOOR,,Paintshop,Small,Paintshop,Painting,,3350,Medium,50,0,125,50,0,75,50,50,400
100050,PT-PNT-RLD,PAINT - REAR LH DOOR,,Paintshop,Medium,Paintshop,Painting,,4150,Medium,50,0,175,50,0,100,50,75,500
100051,PT-PNT-RLD,PAINT - REAR LH DOOR,,Paintshop,Large,Paintshop,Painting,,4800,Medium,50,0,225,50,0,125,50,75,575
100052,PT-PNT-RLD,PAINT - REAR LH DOOR,,Paintshop,Small,Paintshop,Painting,,3950,Severe,50,0,200,50,0,75,50,50,475
100053,PT-PNT-RLD,PAINT - REAR LH DOOR,,Paintshop,Medium,Paintshop,Painting,,4800,Severe,50,0,250,50,0,100,50,75,575
100054,PT-PNT-RLD,PAINT - REAR LH DOOR,,Paintshop,Large,Paintshop,Painting,,5400,Severe,50,0,300,50,0,125,50,75,650
100055,PT-PNT-RRD,PAINT - REAR RH DOOR,,Paintshop,Small,Paintshop,Painting,,2900,Light,50,0,75,50,0,75,50,50,350
100056,PT-PNT-RRD,PAINT - REAR RH DOOR,,Paintshop,Medium,Paintshop,Painting,,3550,Light,50,0,100,50,0,100,50,75,425
100057,PT-PNT-RRD,PAINT - REAR RH DOOR,,Paintshop,Large,Paintshop,Painting,,3950,Light,50,0,150,50,0,100,50,75,475
100058,PT-PNT-RRD,PAINT - REAR RH DOOR,,Paintshop,Small,Paintshop,Painting,,3350,Medium,50,0,125,50,0,75,50,50,400
100059,PT-PNT-RRD,PAINT - REAR RH DOOR,,Paintshop,Medium,Paintshop,Painting,,4150,Medium,50,0,175,50,0,100,50,75,500
100060,PT-PNT-RRD,PAINT - REAR RH DOOR,,Paintshop,Large,Paintshop,Painting,,4800,Medium,50,0,225,50,0,125,50,75,575
100061,PT-PNT-RRD,PAINT - REAR RH DOOR,,Paintshop,Small,Paintshop,Painting,,3950,Severe,50,0,200,50,0,75,50,50,475
100062,PT-PNT-RRD,PAINT - REAR RH DOOR,,Paintshop,Medium,Paintshop,Painting,,4800,Severe,50,0,250,50,0,100,50,75,575
100063,PT-PNT-RRD,PAINT - REAR RH DOOR,,Paintshop,Large,Paintshop,Painting,,5400,Severe,50,0,300,50,0,125,50,75,650
100064,PT-PNT-FLF,PAINT - FRONT LH FENDER,,Paintshop,Small,Paintshop,Painting,,2350,Light,40,0,60,40,0,60,40,40,280
100065,PT-PNT-FLF,PAINT - FRONT LH FENDER,,Paintshop,Medium,Paintshop,Painting,,2850,Light,40,0,80,40,0,80,40,60,340
100066,PT-PNT-FLF,PAINT - FRONT LH FENDER,,Paintshop,Large,Paintshop,Painting,,3150,Light,40,0,120,40,0,80,40,60,380
100067,PT-PNT-FLF,PAINT - FRONT LH FENDER,,Paintshop,Small,Paintshop,Painting,,2650,Medium,40,0,100,40,0,60,40,40,320
100068,PT-PNT-FLF,PAINT - FRONT LH FENDER,,Paintshop,Medium,Paintshop,Painting,,3350,Medium,40,0,140,40,0,80,40,60,400
100069,PT-PNT-FLF,PAINT - FRONT LH FENDER,,Paintshop,Large,Paintshop,Painting,,3850,Medium,40,0,180,40,0,100,40,60,460
100070,PT-PNT-FLF,PAINT - FRONT LH FENDER,,Paintshop,Small,Paintshop,Painting,,3150,Severe,40,0,160,40,0,60,40,40,380
100071,PT-PNT-FLF,PAINT - FRONT LH FENDER,,Paintshop,Medium,Paintshop,Painting,,3850,Severe,40,0,200,40,0,80,40,60,460
100072,PT-PNT-FLF,PAINT - FRONT LH FENDER,,Paintshop,Large,Paintshop,Painting,,4350,Severe,40,0,240,40,0,100,40,60,520
100073,PT-PNT-FRF,PAINT - FRONT RH FENDER,,Paintshop,Small,Paintshop,Painting,,2350,Light,40,0,60,40,0,60,40,40,280
100074,PT-PNT-FRF,PAINT - FRONT RH FENDER,,Paintshop,Medium,Paintshop,Painting,,2850,Light,40,0,80,40,0,80,40,60,340
100075,PT-PNT-FRF,PAINT - FRONT RH FENDER,,Paintshop,Large,Paintshop,Painting,,3150,Light,40,0,120,40,0,80,40,60,380
100076,PT-PNT-FRF,PAINT - FRONT RH FENDER,,Paintshop,Small,Paintshop,Painting,,2650,Medium,40,0,100,40,0,60,40,40,320
100077,PT-PNT-FRF,PAINT - FRONT RH FENDER,,Paintshop,Medium,Paintshop,Painting,,3350,Medium,40,0,140,40,0,80,40,60,400
100078,PT-PNT-FRF,PAINT - FRONT RH FENDER,,Paintshop,Large,Paintshop,Painting,,3850,Medium,40,0,180,40,0,100,40,60,460
100079,PT-PNT-FRF,PAINT - FRONT RH FENDER,,Paintshop,Small,Paintshop,Painting,,3150,Severe,40,0,160,40,0,60,40,40,380
100080,PT-PNT-FRF,PAINT - FRONT RH FENDER,,Paintshop,Medium,Paintshop,Painting,,3850,Severe,40,0,200,40,0,80,40,60,460
100081,PT-PNT-FRF,PAINT - FRONT RH FENDER,,Paintshop,Large,Paintshop,Painting,,4350,Severe,40,0,240,40,0,100,40,60,520
100082,PT-PNT-QLP,PAINT - QUARTER PANEL LH,,Paintshop,Small,Paintshop,Painting,,3150,Light,55,0,80,55,0,80,55,55,380
100083,PT-PNT-QLP,PAINT - QUARTER PANEL LH,,Paintshop,Medium,Paintshop,Painting,,3900,Light,55,0,110,55,0,110,55,80,465
100084,PT-PNT-QLP,PAINT - QUARTER PANEL LH,,Paintshop,Large,Paintshop,Painting,,4350,Light,55,0,165,55,0,110,55,80,520
100085,PT-PNT-QLP,PAINT - QUARTER PANEL LH,,Paintshop,Small,Paintshop,Painting,,3650,Medium,55,0,140,55,0,80,55,55,440
100086,PT-PNT-QLP,PAINT - QUARTER PANEL LH,,Paintshop,Medium,Paintshop,Painting,,4600,Medium,55,0,195,55,0,110,55,80,550
100087,PT-PNT-QLP,PAINT - QUARTER PANEL LH,,Paintshop,Large,Paintshop,Painting,,5300,Medium,55,0,250,55,0,140,55,80,635
100088,PT-PNT-QLP,PAINT - QUARTER PANEL LH,,Paintshop,Small,Paintshop,Painting,,4350,Severe,55,0,220,55,0,80,55,55,520
100089,PT-PNT-QLP,PAINT - QUARTER PANEL LH,,Paintshop,Medium,Paintshop,Painting,,5250,Severe,55,0,275,55,0,110,55,80,630
100090,PT-PNT-QLP,PAINT - QUARTER PANEL LH,,Paintshop,Large,Paintshop,Painting,,5950,Severe,55,0,330,55,0,140,55,80,715
100091,PT-PNT-QRP,PAINT - QUARTER PANEL RH,,Paintshop,Small,Paintshop,Painting,,3150,Light,55,0,80,55,0,80,55,55,380
100092,PT-PNT-QRP,PAINT - QUARTER PANEL RH,,Paintshop,Medium,Paintshop,Painting,,3900,Light,55,0,110,55,0,110,55,80,465
100093,PT-PNT-QRP,PAINT - QUARTER PANEL RH,,Paintshop,Large,Paintshop,Painting,,4350,Light,55,0,165,55,0,110,55,80,520
100094,PT-PNT-QRP,PAINT - QUARTER PANEL RH,,Paintshop,Small,Paintshop,Painting,,3650,Medium,55,0,140,55,0,80,55,55,440
100095,PT-PNT-QRP,PAINT - QUARTER PANEL RH,,Paintshop,Medium,Paintshop,Painting,,4600,Medium,55,0,195,55,0,110,55,80,550
100096,PT-PNT-QRP,PAINT - QUARTER PANEL RH,,Paintshop,Large,Paintshop,Painting,,5300,Medium,55,0,250,55,0,140,55,80,635
100097,PT-PNT-QRP,PAINT - QUARTER PANEL RH,,Paintshop,Small,Paintshop,Painting,,4350,Severe,55,0,220,55,0,80,55,55,520
100098,PT-PNT-QRP,PAINT - QUARTER PANEL RH,,Paintshop,Medium,Paintshop,Painting,,5250,Severe,55,0,275,55,0,110,55,80,630
100099,PT-PNT-QRP,PAINT - QUARTER PANEL RH,,Paintshop,Large,Paintshop,Painting,,5950,Severe,55,0,330,55,0,140,55,80,715
100100,PT-PNT-FBP,PAINT - FRONT BUMPER,,Paintshop,Small,Paintshop,Painting,,3150,Light,55,0,80,55,0,80,55,55,380
100101,PT-PNT-FBP,PAINT - FRONT BUMPER,,Paintshop,Medium,Paintshop,Painting,,3900,Light,55,0,110,55,0,110,55,80,465
100102,PT-PNT-FBP,PAINT - FRONT BUMPER,,Paintshop,Large,Paintshop,Painting,,4350,Light,55,0,165,55,0,110,55,80,520
100103,PT-PNT-FBP,PAINT - FRONT BUMPER,,Paintshop,Small,Paintshop,Painting,,3650,Medium,55,0,140,55,0,80,55,55,440
100104,PT-PNT-FBP,PAINT - FRONT BUMPER,,Paintshop,Medium,Paintshop,Painting,,4600,Medium,55,0,195,55,0,110,55,80,550
100105,PT-PNT-FBP,PAINT - FRONT BUMPER,,Paintshop,Large,Paintshop,Painting,,5300,Medium,55,0,250,55,0,140,55,80,635
100106,PT-PNT-FBP,PAINT - FRONT BUMPER,,Paintshop,Small,Paintshop,Painting,,4350,Severe,55,0,220,55,0,80,55,55,520
100107,PT-PNT-FBP,PAINT - FRONT BUMPER,,Paintshop,Medium,Paintshop,Painting,,5250,Severe,55,0,275,55,0,110,55,80,630
100108,PT-PNT-FBP,PAINT - FRONT BUMPER,,Paintshop,Large,Paintshop,Painting,,5950,Severe,55,0,330,55,0,140,55,80,715
100109,PT-PNT-RBP,PAINT - REAR BUMPER,,Paintshop,Small,Paintshop,Painting,,2900,Light,50,0,75,50,0,75,50,50,350
100110,PT-PNT-RBP,PAINT - REAR BUMPER,,Paintshop,Medium,Paintshop,Painting,,3550,Light,50,0,100,50,0,100,50,75,425
100111,PT-PNT-RBP,PAINT - REAR BUMPER,,Paintshop,Large,Paintshop,Painting,,3950,Light,50,0,150,50,0,100,50,75,475
100112,PT-PNT-RBP,PAINT - REAR BUMPER,,Paintshop,Small,Paintshop,Painting,,3350,Medium,50,0,125,50,0,75,50,50,400
100113,PT-PNT-RBP,PAINT - REAR BUMPER,,Paintshop,Medium,Paintshop,Painting,,4150,Medium,50,0,175,50,0,100,50,75,500
100114,PT-PNT-RBP,PAINT - REAR BUMPER,,Paintshop,Large,Paintshop,Painting,,4800,Medium,50,0,225,50,0,125,50,75,575
100115,PT-PNT-RBP,PAINT - REAR BUMPER,,Paintshop,Small,Paintshop,Painting,,3950,Severe,50,0,200,50,0,75,50,50,475
100116,PT-PNT-RBP,PAINT - REAR BUMPER,,Paintshop,Medium,Paintshop,Painting,,4800,Severe,50,0,250,50,0,100,50,75,575
100117,PT-PNT-RBP,PAINT - REAR BUMPER,,Paintshop,Large,Paintshop,Painting,,5400,Severe,50,0,300,50,0,125,50,75,650
100118,PT-PNT-FFD,PAINT - FUEL FILLER DOOR,,Paintshop,Small,Paintshop,Painting,,650,Light,10,0,20,10,0,20,10,10,80
100119,PT-PNT-FFD,PAINT - FUEL FILLER DOOR,,Paintshop,Medium,Paintshop,Painting,,850,Light,10,0,25,10,0,25,10,20,100
100120,PT-PNT-FFD,PAINT - FUEL FILLER DOOR,,Paintshop,Large,Paintshop,Painting,,950,Light,10,0,40,10,0,25,10,20,115
100121,PT-PNT-FFD,PAINT - FUEL FILLER DOOR,,Paintshop,Small,Paintshop,Painting,,750,Medium,10,0,30,10,0,20,10,10,90
100122,PT-PNT-FFD,PAINT - FUEL FILLER DOOR,,Paintshop,Medium,Paintshop,Painting,,1000,Medium,10,0,45,10,0,25,10,20,120
100123,PT-PNT-FFD,PAINT - FUEL FILLER DOOR,,Paintshop,Large,Paintshop,Painting,,1100,Medium,10,0,55,10,0,30,10,20,135
100124,PT-PNT-FFD,PAINT - FUEL FILLER DOOR,,Paintshop,Small,Paintshop,Painting,,900,Severe,10,0,50,10,0,20,10,10,110
100125,PT-PNT-FFD,PAINT - FUEL FILLER DOOR,,Paintshop,Medium,Paintshop,Painting,,1100,Severe,10,0,60,10,0,25,10,20,135
100126,PT-PNT-FFD,PAINT - FUEL FILLER DOOR,,Paintshop,Large,Paintshop,Painting,,1300,Severe,10,0,75,10,0,30,10,20,155
100127,PT-PNT-SML,PAINT - SIDE MIRROR HOUSING LH,,Paintshop,Small,Paintshop,Painting,,850,Light,15,0,20,15,0,20,15,15,100
100128,PT-PNT-SML,PAINT - SIDE MIRROR HOUSING LH,,Paintshop,Medium,Paintshop,Painting,,1050,Light,15,0,30,15,0,30,15,20,125
100129,PT-PNT-SML,PAINT - SIDE MIRROR HOUSING LH,,Paintshop,Large,Paintshop,Painting,,1150,Light,15,0,45,15,0,30,15,20,140
100130,PT-PNT-SML,PAINT - SIDE MIRROR HOUSING LH,,Paintshop,Small,Paintshop,Painting,,1000,Medium,15,0,40,15,0,20,15,15,120
100131,PT-PNT-SML,PAINT - SIDE MIRROR HOUSING LH,,Paintshop,Medium,Paintshop,Painting,,1200,Medium,15,0,50,15,0,30,15,20,145
100132,PT-PNT-SML,PAINT - SIDE MIRROR HOUSING LH,,Paintshop,Large,Paintshop,Painting,,1450,Medium,15,0,70,15,0,40,15,20,175
100133,PT-PNT-SML,PAINT - SIDE MIRROR HOUSING LH,,Paintshop,Small,Paintshop,Painting,,1150,Severe,15,0,60,15,0,20,15,15,140
100134,PT-PNT-SML,PAINT - SIDE MIRROR HOUSING LH,,Paintshop,Medium,Paintshop,Painting,,1400,Severe,15,0,75,15,0,30,15,20,170
100135,PT-PNT-SML,PAINT - SIDE MIRROR HOUSING LH,,Paintshop,Large,Paintshop,Painting,,1600,Severe,15,0,90,15,0,40,15,20,195
100136,PT-PNT-SMR,PAINT - SIDE MIRROR HOUSING RH,,Paintshop,Small,Paintshop,Painting,,850,Light,15,0,20,15,0,20,15,15,100
100137,PT-PNT-SMR,PAINT - SIDE MIRROR HOUSING RH,,Paintshop,Medium,Paintshop,Painting,,1050,Light,15,0,30,15,0,30,15,20,125
100138,PT-PNT-SMR,PAINT - SIDE MIRROR HOUSING RH,,Paintshop,Large,Paintshop,Painting,,1150,Light,15,0,45,15,0,30,15,20,140
100139,PT-PNT-SMR,PAINT - SIDE MIRROR HOUSING RH,,Paintshop,Small,Paintshop,Painting,,1000,Medium,15,0,40,15,0,20,15,15,120
100140,PT-PNT-SMR,PAINT - SIDE MIRROR HOUSING RH,,Paintshop,Medium,Paintshop,Painting,,1200,Medium,15,0,50,15,0,30,15,20,145
100141,PT-PNT-SMR,PAINT - SIDE MIRROR HOUSING RH,,Paintshop,Large,Paintshop,Painting,,1450,Medium,15,0,70,15,0,40,15,20,175
100142,PT-PNT-SMR,PAINT - SIDE MIRROR HOUSING RH,,Paintshop,Small,Paintshop,Painting,,1150,Severe,15,0,60,15,0,20,15,15,140
100143,PT-PNT-SMR,PAINT - SIDE MIRROR HOUSING RH,,Paintshop,Medium,Paintshop,Painting,,1400,Severe,15,0,75,15,0,30,15,20,170
100144,PT-PNT-SMR,PAINT - SIDE MIRROR HOUSING RH,,Paintshop,Large,Paintshop,Painting,,1600,Severe,15,0,90,15,0,40,15,20,195
100145,PT-PNT-APL,PAINT - A-PILLAR LH,,Paintshop,Small,Paintshop,Painting,,650,Light,10,0,20,10,0,20,10,10,80
100146,PT-PNT-APL,PAINT - A-PILLAR LH,,Paintshop,Medium,Paintshop,Painting,,850,Light,10,0,25,10,0,25,10,20,100
100147,PT-PNT-APL,PAINT - A-PILLAR LH,,Paintshop,Large,Paintshop,Painting,,950,Light,10,0,40,10,0,25,10,20,115
100148,PT-PNT-APL,PAINT - A-PILLAR LH,,Paintshop,Small,Paintshop,Painting,,750,Medium,10,0,30,10,0,20,10,10,90
100149,PT-PNT-APL,PAINT - A-PILLAR LH,,Paintshop,Medium,Paintshop,Painting,,1000,Medium,10,0,45,10,0,25,10,20,120
100150,PT-PNT-APL,PAINT - A-PILLAR LH,,Paintshop,Large,Paintshop,Painting,,1100,Medium,10,0,55,10,0,30,10,20,135
100151,PT-PNT-APL,PAINT - A-PILLAR LH,,Paintshop,Small,Paintshop,Painting,,900,Severe,10,0,50,10,0,20,10,10,110
100152,PT-PNT-APL,PAINT - A-PILLAR LH,,Paintshop,Medium,Paintshop,Painting,,1100,Severe,10,0,60,10,0,25,10,20,135
100153,PT-PNT-APL,PAINT - A-PILLAR LH,,Paintshop,Large,Paintshop,Painting,,1300,Severe,10,0,75,10,0,30,10,20,155
100154,PT-PNT-APR,PAINT - A-PILLAR RH,,Paintshop,Small,Paintshop,Painting,,650,Light,10,0,20,10,0,20,10,10,80
100155,PT-PNT-APR,PAINT - A-PILLAR RH,,Paintshop,Medium,Paintshop,Painting,,850,Light,10,0,25,10,0,25,10,20,100
100156,PT-PNT-APR,PAINT - A-PILLAR RH,,Paintshop,Large,Paintshop,Painting,,950,Light,10,0,40,10,0,25,10,20,115
100157,PT-PNT-APR,PAINT - A-PILLAR RH,,Paintshop,Small,Paintshop,Painting,,750,Medium,10,0,30,10,0,20,10,10,90
100158,PT-PNT-APR,PAINT - A-PILLAR RH,,Paintshop,Medium,Paintshop,Painting,,1000,Medium,10,0,45,10,0,25,10,20,120
100159,PT-PNT-APR,PAINT - A-PILLAR RH,,Paintshop,Large,Paintshop,Painting,,1100,Medium,10,0,55,10,0,30,10,20,135
100160,PT-PNT-APR,PAINT - A-PILLAR RH,,Paintshop,Small,Paintshop,Painting,,900,Severe,10,0,50,10,0,20,10,10,110
100161,PT-PNT-APR,PAINT - A-PILLAR RH,,Paintshop,Medium,Paintshop,Painting,,1100,Severe,10,0,60,10,0,25,10,20,135
100162,PT-PNT-APR,PAINT - A-PILLAR RH,,Paintshop,Large,Paintshop,Painting,,1300,Severe,10,0,75,10,0,30,10,20,155
100163,PT-PNT-BPL,PAINT - B-PILLAR LH,,Paintshop,Small,Paintshop,Painting,,850,Light,15,0,20,15,0,20,15,15,100
100164,PT-PNT-BPL,PAINT - B-PILLAR LH,,Paintshop,Medium,Paintshop,Painting,,1050,Light,15,0,30,15,0,30,15,20,125
100165,PT-PNT-BPL,PAINT - B-PILLAR LH,,Paintshop,Large,Paintshop,Painting,,1150,Light,15,0,45,15,0,30,15,20,140
100166,PT-PNT-BPL,PAINT - B-PILLAR LH,,Paintshop,Small,Paintshop,Painting,,1000,Medium,15,0,40,15,0,20,15,15,120
100167,PT-PNT-BPL,PAINT - B-PILLAR LH,,Paintshop,Medium,Paintshop,Painting,,1200,Medium,15,0,50,15,0,30,15,20,145
100168,PT-PNT-BPL,PAINT - B-PILLAR LH,,Paintshop,Large,Paintshop,Painting,,1450,Medium,15,0,70,15,0,40,15,20,175
100169,PT-PNT-BPL,PAINT - B-PILLAR LH,,Paintshop,Small,Paintshop,Painting,,1150,Severe,15,0,60,15,0,20,15,15,140
100170,PT-PNT-BPL,PAINT - B-PILLAR LH,,Paintshop,Medium,Paintshop,Painting,,1400,Severe,15,0,75,15,0,30,15,20,170
100171,PT-PNT-BPL,PAINT - B-PILLAR LH,,Paintshop,Large,Paintshop,Painting,,1600,Severe,15,0,90,15,0,40,15,20,195
100172,PT-PNT-BPR,PAINT - B-PILLAR RH,,Paintshop,Small,Paintshop,Painting,,850,Light,15,0,20,15,0,20,15,15,100
100173,PT-PNT-BPR,PAINT - B-PILLAR RH,,Paintshop,Medium,Paintshop,Painting,,1050,Light,15,0,30,15,0,30,15,20,125
100174,PT-PNT-BPR,PAINT - B-PILLAR RH,,Paintshop,Large,Paintshop,Painting,,1150,Light,15,0,45,15,0,30,15,20,140
100175,PT-PNT-BPR,PAINT - B-PILLAR RH,,Paintshop,Small,Paintshop,Painting,,1000,Medium,15,0,40,15,0,20,15,15,120
100176,PT-PNT-BPR,PAINT - B-PILLAR RH,,Paintshop,Medium,Paintshop,Painting,,1200,Medium,15,0,50,15,0,30,15,20,145
100177,PT-PNT-BPR,PAINT - B-PILLAR RH,,Paintshop,Large,Paintshop,Painting,,1450,Medium,15,0,70,15,0,40,15,20,175
100178,PT-PNT-BPR,PAINT - B-PILLAR RH,,Paintshop,Small,Paintshop,Painting,,1150,Severe,15,0,60,15,0,20,15,15,140
100179,PT-PNT-BPR,PAINT - B-PILLAR RH,,Paintshop,Medium,Paintshop,Painting,,1400,Severe,15,0,75,15,0,30,15,20,170
100180,PT-PNT-BPR,PAINT - B-PILLAR RH,,Paintshop,Large,Paintshop,Painting,,1600,Severe,15,0,90,15,0,40,15,20,195
100181,PT-PNT-CPL,PAINT - C-PILLAR LH,,Paintshop,Small,Paintshop,Painting,,1100,Light,20,0,25,20,0,25,20,20,130
100182,PT-PNT-CPL,PAINT - C-PILLAR LH,,Paintshop,Medium,Paintshop,Painting,,1300,Light,20,0,35,20,0,35,20,25,155
100183,PT-PNT-CPL,PAINT - C-PILLAR LH,,Paintshop,Large,Paintshop,Painting,,1400,Light,20,0,50,20,0,35,20,25,170
100184,PT-PNT-CPL,PAINT - C-PILLAR LH,,Paintshop,Small,Paintshop,Painting,,1250,Medium,20,0,45,20,0,25,20,20,150
100185,PT-PNT-CPL,PAINT - C-PILLAR LH,,Paintshop,Medium,Paintshop,Painting,,1500,Medium,20,0,60,20,0,35,20,25,180
100186,PT-PNT-CPL,PAINT - C-PILLAR LH,,Paintshop,Large,Paintshop,Painting,,1750,Medium,20,0,80,20,0,45,20,25,210
100187,PT-PNT-CPL,PAINT - C-PILLAR LH,,Paintshop,Small,Paintshop,Painting,,1450,Severe,20,0,70,20,0,25,20,20,175
100188,PT-PNT-CPL,PAINT - C-PILLAR LH,,Paintshop,Medium,Paintshop,Painting,,1750,Severe,20,0,90,20,0,35,20,25,210
100189,PT-PNT-CPL,PAINT - C-PILLAR LH,,Paintshop,Large,Paintshop,Painting,,1950,Severe,20,0,105,20,0,45,20,25,235
100190,PT-PNT-CPR,PAINT - C-PILLAR RH,,Paintshop,Small,Paintshop,Painting,,1100,Light,20,0,25,20,0,25,20,20,130
100191,PT-PNT-CPR,PAINT - C-PILLAR RH,,Paintshop,Medium,Paintshop,Painting,,1300,Light,20,0,35,20,0,35,20,25,155
100192,PT-PNT-CPR,PAINT - C-PILLAR RH,,Paintshop,Large,Paintshop,Painting,,1400,Light,20,0,50,20,0,35,20,25,170
100193,PT-PNT-CPR,PAINT - C-PILLAR RH,,Paintshop,Small,Paintshop,Painting,,1250,Medium,20,0,45,20,0,25,20,20,150
100194,PT-PNT-CPR,PAINT - C-PILLAR RH,,Paintshop,Medium,Paintshop,Painting,,1500,Medium,20,0,60,20,0,35,20,25,180
100195,PT-PNT-CPR,PAINT - C-PILLAR RH,,Paintshop,Large,Paintshop,Painting,,1750,Medium,20,0,80,20,0,45,20,25,210
100196,PT-PNT-CPR,PAINT - C-PILLAR RH,,Paintshop,Small,Paintshop,Painting,,1450,Severe,20,0,70,20,0,25,20,20,175
